customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TenureGroup,TotalRevenue,AverageCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
7159-NOKYQ,Male,0,1,0,67,1,1,0,1,1,0,0,1,1,93.15,6368.2,0,49+,6241.05,95.05,1,0,0,1,0,1,0
5707-ZMDJP,Male,0,1,1,53,1,0,1,1,0,1,1,0,1,69.7,3729.6,0,49+,3694.1,70.37,0,0,0,1,0,0,1
8779-YIQQA,Male,0,1,1,21,1,0,0,0,0,0,0,0,0,19.8,350.1,0,13-24,415.8,16.67,0,1,1,0,0,0,1
7136-IHZJA,Female,0,1,1,40,1,0,1,1,0,1,0,1,1,71.35,2847.2,0,37-48,2854.0,71.18,0,0,0,0,0,0,1
8966-OIQHG,Female,0,1,1,22,1,0,0,0,0,0,0,0,0,20.75,452.35,0,13-24,456.5,20.56,0,1,1,0,0,0,0
7074-STDCN,Male,0,0,0,39,0,0,0,0,0,1,0,1,1,40.6,1494.5,0,37-48,1583.4,38.32,0,0,0,0,0,1,0
3705-PSNGL,Male,0,0,0,45,1,0,0,0,0,0,0,0,1,20.4,930.45,1,37-48,918.0,20.68,0,1,1,0,0,1,0
8739-QOTTN,Female,0,1,0,2,1,0,0,0,0,0,0,0,0,20.35,41.85,0,0-12,40.7,20.93,0,1,0,0,0,0,1
1399-OUPJN,Female,0,1,1,57,1,0,0,0,0,0,0,0,0,19.75,1272.05,0,49+,1125.75,22.32,0,1,0,1,0,0,0
0277-BKSQP,Male,0,1,1,8,1,0,0,0,0,0,1,0,1,54.4,475.1,0,0-12,435.2,59.39,0,0,0,0,0,1,0
6502-HCJTI,Male,1,1,0,7,1,1,1,1,0,0,0,1,1,94.7,673.1,1,0-12,662.9,96.16,1,0,0,0,1,0,0
2606-RMDHZ,Male,0,0,0,6,0,0,0,1,0,0,0,0,1,30.5,208.7,1,0-12,183.0,34.78,0,0,0,0,1,0,0
5774-XZTQC,Female,0,1,1,7,1,0,0,0,0,0,0,0,0,20.45,150.75,0,0-12,143.15,21.54,0,1,0,0,0,0,1
2676-SSLTO,Male,0,0,0,49,1,1,0,0,0,1,1,0,1,66.15,3199.0,0,49+,3241.35,65.29,0,0,0,1,0,0,0
6266-QHOJZ,Female,0,0,0,65,1,1,1,1,0,1,0,0,1,89.85,5844.65,0,49+,5840.25,89.92,1,0,1,0,0,1,0
7269-JISCY,Female,0,0,0,55,1,0,0,0,0,0,0,0,0,45.05,2462.6,0,49+,2477.75,44.77,0,0,1,0,0,0,0
0363-SVHYR,Male,0,1,1,71,1,1,1,1,1,1,1,1,0,86.85,6263.8,0,49+,6166.35,88.22,0,0,0,1,0,0,0
8547-NSBBO,Male,0,0,0,35,1,1,1,1,1,1,0,0,1,96.75,3403.4,0,25-36,3386.25,97.24,1,0,0,0,0,0,1
8258-GSTJK,Male,1,0,0,3,1,1,0,0,0,0,0,0,1,77.0,237.75,1,0-12,231.0,79.25,1,0,0,0,0,1,0
6861-OKBCE,Female,0,0,1,11,1,0,0,0,0,0,0,0,0,20.1,221.35,1,0-12,221.1,20.12,0,1,0,0,1,0,0
9940-RHLFB,Female,0,0,0,1,1,0,0,0,1,0,0,0,0,75.3,75.3,1,0-12,75.3,75.3,1,0,0,0,0,1,0
6591-QGOYB,Male,0,0,0,17,1,1,1,1,1,1,1,0,1,106.65,1672.1,0,13-24,1813.05,98.36,1,0,0,0,0,0,0
9070-BCKQP,Female,0,1,0,72,1,1,1,0,1,1,1,1,1,110.15,7881.2,0,49+,7930.8,109.46,1,0,0,1,1,0,0
6421-SZVEM,Female,0,1,1,28,1,0,1,0,0,0,0,1,1,82.85,2320.8,0,25-36,2319.8,82.89,1,0,1,0,0,0,0
1328-EUZHC,Female,0,1,0,18,1,0,0,0,0,0,0,0,0,20.1,370.5,0,13-24,361.8,20.58,0,1,0,1,0,0,1
2995-UPRYS,Female,1,1,0,40,1,0,0,1,0,1,1,1,1,99.2,4062.2,1,37-48,3968.0,101.55,1,0,1,0,1,0,0
8878-RYUKI,Female,0,0,0,52,1,0,0,0,1,0,0,1,1,59.45,3043.7,0,49+,3091.4,58.53,0,0,0,0,0,1,0
9633-DENPU,Female,0,1,0,47,1,0,0,1,0,0,1,0,1,58.6,2723.4,0,37-48,2754.2,57.94,0,0,0,0,0,0,0
7811-JIVPF,Female,0,0,0,23,1,0,0,0,1,0,0,0,0,49.7,1081.25,0,13-24,1143.1,47.01,0,0,0,0,1,0,0
7113-HIPFI,Male,0,1,1,66,1,0,1,1,1,1,0,0,0,65.85,4097.05,0,49+,4346.1,62.08,0,0,0,1,0,0,1
8541-QVFKM,Female,0,0,0,8,1,1,0,0,0,0,0,0,1,73.5,632.2,0,0-12,588.0,79.03,1,0,0,0,0,1,0
6686-YPGHK,Male,1,0,0,47,1,0,1,0,0,0,0,1,0,85.5,4042.3,1,37-48,4018.5,86.01,1,0,0,0,0,0,1
1383-EZRWL,Female,0,0,0,7,1,0,0,0,0,0,0,0,0,20.05,164.85,1,0-12,140.35,23.55,0,1,0,0,0,0,1
9258-CNWAC,Female,0,1,1,71,1,1,1,1,1,1,1,1,0,113.65,8166.8,0,49+,8069.15,115.03,1,0,0,1,1,0,0
5371-VYLSX,Female,1,0,0,50,1,1,1,1,0,0,0,0,1,83.4,4113.7,0,49+,4170.0,82.27,1,0,0,0,0,1,0
6374-AFWOX,Male,0,1,0,46,1,0,1,1,1,1,0,0,0,65.65,3047.15,0,37-48,3019.9,66.24,0,0,0,1,0,0,1
4759-TRPLW,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,70.4,70.4,1,0-12,70.4,70.4,1,0,0,0,0,1,0
5317-FLPJF,Female,0,0,0,66,0,0,1,0,1,1,1,1,1,61.35,4193.4,0,49+,4049.1,63.54,0,0,0,1,0,0,0
7621-VPNET,Female,0,1,0,42,1,1,0,0,1,1,0,0,1,85.9,3729.75,0,37-48,3607.8,88.8,1,0,0,0,1,0,0
6034-YMTOB,Female,0,0,0,5,1,0,0,0,0,1,0,0,1,75.65,399.45,0,0-12,378.25,79.89,1,0,0,0,0,0,1
8563-IIOXK,Male,0,1,1,7,1,0,1,0,0,0,0,0,1,49.75,331.3,1,0-12,348.25,47.33,0,0,1,0,0,1,0
4903-CNOZC,Male,0,0,0,29,1,1,0,1,1,0,0,1,0,70.9,1964.6,0,25-36,2056.1,67.74,0,0,1,0,1,0,0
4353-HYOJD,Female,0,1,1,27,1,0,0,1,0,0,0,0,0,49.85,1336.15,0,25-36,1345.95,49.49,0,0,0,0,0,0,1
8020-BWHYL,Female,1,0,0,15,1,0,0,1,0,0,0,0,1,75.3,1147.45,1,13-24,1129.5,76.5,1,0,0,0,1,0,0
7267-FRMJW,Female,0,1,1,25,1,0,0,0,0,0,0,0,0,20.1,486.05,0,25-36,502.5,19.44,0,1,0,1,0,0,1
2982-VPSGI,Female,0,1,0,11,1,1,0,0,0,0,1,1,1,94.0,1078.9,1,0-12,1034.0,98.08,1,0,0,0,0,1,0
4188-FRABG,Male,0,1,0,57,1,1,1,1,1,1,1,0,1,103.05,5925.75,0,49+,5873.85,103.96,1,0,0,0,0,1,0
8199-ZLLSA,Male,0,0,0,67,1,1,1,1,1,1,1,1,1,118.35,7804.15,1,49+,7929.45,116.48,1,0,1,0,0,0,0
4128-ETESU,Female,1,1,0,47,1,1,0,0,1,0,1,1,0,99.7,4747.2,0,37-48,4685.9,101.0,1,0,0,0,0,1,0
0620-DLSLK,Female,0,0,0,13,1,0,0,0,0,0,1,0,1,81.9,1028.9,0,13-24,1064.7,79.15,1,0,0,0,0,0,1
4625-EWPTF,Male,0,0,0,8,0,0,1,0,0,0,0,0,1,30.45,226.45,1,0-12,243.6,28.31,0,0,0,0,0,1,0
5980-NOPLP,Female,0,1,0,44,1,1,0,0,0,0,1,1,1,96.1,4364.1,1,37-48,4228.4,99.18,1,0,0,0,0,1,0
3850-OKINF,Male,0,1,1,71,1,1,1,0,0,0,1,0,1,66.2,4692.55,0,49+,4700.2,66.09,0,0,1,0,0,1,0
6892-XPFPU,Male,1,1,0,24,1,1,0,1,1,0,1,1,1,104.25,2433.9,1,13-24,2502.0,101.41,1,0,0,0,0,1,0
8010-EZLOU,Male,1,0,0,15,1,1,0,1,0,0,0,0,1,80.2,1217.25,1,13-24,1203.0,81.15,1,0,0,0,0,1,0
1156-ZFYDO,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0-12,19.75,19.75,0,1,0,0,0,1,0
3295-YVUSR,Male,1,0,0,2,1,1,0,0,0,0,0,0,1,72.6,154.3,0,0-12,145.2,77.15,1,0,0,0,0,0,1
8016-NCFVO,Male,1,0,0,55,1,1,1,1,1,1,1,1,1,116.5,6382.55,0,49+,6407.5,116.05,1,0,0,0,0,1,0
4119-ZYPZY,Male,1,0,0,71,1,1,0,1,0,1,1,1,1,106.8,7623.2,0,49+,7582.8,107.37,1,0,0,1,0,1,0
5549-ZGHFB,Male,0,1,1,50,1,1,0,0,0,0,0,0,0,24.95,1261.45,0,49+,1247.5,25.23,0,1,0,1,0,0,1
7577-SWIFR,Male,0,0,0,1,1,0,0,0,0,0,1,1,1,89.25,89.25,0,0-12,89.25,89.25,1,0,0,0,0,1,0
0303-WMMRN,Male,0,0,0,5,1,0,0,0,0,0,0,0,1,19.25,86.05,0,0-12,96.25,17.21,0,1,0,0,0,0,1
6408-OTUBZ,Female,0,0,0,66,1,1,1,1,1,1,1,0,1,104.55,6779.05,0,49+,6900.3,102.71,1,0,1,0,0,0,0
5204-HMGYF,Female,0,1,1,49,1,0,1,1,1,1,1,1,1,87.2,4345.0,0,49+,4272.8,88.67,0,0,1,0,0,0,1
1078-TDCRN,Female,1,1,0,3,0,0,0,1,0,0,0,0,1,30.75,82.85,0,0-12,92.25,27.62,0,0,0,0,0,1,0
3727-OVPRY,Male,0,1,1,66,1,1,0,0,0,0,0,0,1,25.7,1714.55,0,49+,1696.2,25.98,0,1,1,0,1,0,0
3797-FKOGQ,Male,0,0,1,11,1,1,0,0,0,0,0,1,0,86.2,893.2,0,0-12,948.2,81.2,1,0,0,0,0,1,0
7622-NXQZR,Male,0,0,0,28,0,0,0,0,0,1,0,0,1,30.1,810.85,0,25-36,842.8,28.96,0,0,0,0,1,0,0
6196-HBOBZ,Male,0,1,0,65,1,1,1,1,1,0,1,0,1,99.35,6347.55,0,49+,6457.75,97.65,1,0,0,1,0,1,0
3970-XGJDU,Female,0,0,0,62,1,0,0,0,0,0,0,0,1,19.2,1123.65,0,49+,1190.4,18.12,0,1,0,1,1,0,0
7017-VFULY,Female,0,1,0,2,1,0,0,0,0,0,0,0,0,20.1,43.15,0,0-12,40.2,21.57,0,1,0,0,0,0,0
5562-YJQGT,Female,0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,35.1,0,0-12,40.7,17.55,0,1,0,0,1,0,0
8807-OPMBM,Female,0,1,1,55,1,1,0,0,0,0,0,0,1,25.65,1388.0,0,49+,1410.75,25.24,0,1,0,1,1,0,0
5439-WIKXB,Male,1,1,0,41,1,0,0,1,0,0,1,1,1,94.55,3851.45,0,37-48,3876.55,93.94,1,0,0,0,0,1,0
9874-QLCLH,Female,0,1,1,17,1,1,1,0,1,0,1,1,1,104.2,1743.5,1,13-24,1771.4,102.56,1,0,0,0,0,1,0
8294-UIMBA,Female,0,0,0,30,1,0,0,0,0,1,1,1,1,94.4,2638.1,0,25-36,2832.0,87.94,1,0,1,0,0,0,0
8109-YUOHE,Male,0,0,0,17,1,0,1,1,0,0,0,0,0,56.1,946.95,0,13-24,953.7,55.7,0,0,1,0,0,0,1
5840-NVDCG,Female,0,1,1,16,1,0,1,1,0,1,0,1,0,68.25,1114.85,0,13-24,1092.0,69.68,0,0,0,1,0,0,0
8092-NLTGF,Male,0,0,0,72,1,1,0,0,0,0,0,0,0,24.75,1777.6,0,49+,1782.0,24.69,0,1,0,1,0,0,0
5928-QLDHB,Male,0,0,0,9,1,1,0,0,0,0,0,0,1,76.25,684.85,0,0-12,686.25,76.09,1,0,0,0,0,1,0
9840-EFJQB,Female,0,0,0,1,1,0,0,1,0,0,0,0,0,74.35,74.35,0,0-12,74.35,74.35,1,0,0,0,0,1,0
0696-UKTOX,Male,0,0,1,23,1,0,0,1,0,1,0,0,0,54.15,1312.45,0,13-24,1245.45,57.06,0,0,0,0,0,1,0
4801-KFYKL,Male,0,0,1,8,1,0,0,0,0,0,0,0,0,19.45,159.2,0,0-12,155.6,19.9,0,1,0,0,0,0,0
3472-OAOOR,Male,0,1,1,19,0,0,1,1,0,0,0,0,1,34.95,610.2,0,13-24,664.05,32.12,0,0,0,0,0,0,1
6135-OZQVA,Female,0,0,0,7,1,1,1,0,0,0,0,0,1,53.65,404.35,0,0-12,375.55,57.76,0,0,0,0,0,1,0
8062-YBDOE,Male,1,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,1,0-12,69.65,69.65,1,0,0,0,0,1,0
2252-JHJGE,Male,0,0,0,61,1,1,1,0,1,0,1,1,0,104.0,6363.45,0,49+,6344.0,104.32,1,0,1,0,0,1,0
4188-PCPIG,Female,0,1,0,57,1,0,1,1,0,1,1,0,1,70.35,4124.65,0,49+,4009.95,72.36,0,0,0,1,1,0,0
6000-APYLU,Male,0,0,0,9,1,0,0,0,0,0,0,1,1,80.8,713.1,1,0-12,727.2,79.23,1,0,0,0,0,1,0
7105-BENQF,Male,0,0,1,15,1,0,1,0,1,0,0,1,0,64.85,950.75,0,13-24,972.75,63.38,0,0,1,0,0,0,1
7721-DVEKZ,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0-12,19.65,19.65,0,1,0,0,0,0,1
3566-VVORZ,Female,0,1,0,12,1,0,0,0,0,0,0,0,0,45.9,505.95,0,0-12,550.8,42.16,0,0,0,0,0,0,0
9507-HSMMZ,Male,0,0,0,54,1,0,0,0,0,0,0,0,0,20.0,1149.65,0,49+,1080.0,21.29,0,1,0,1,0,0,1
2480-SQIOB,Male,0,1,1,4,1,0,0,0,0,0,0,0,0,44.8,169.65,0,0-12,179.2,42.41,0,0,0,0,0,1,0
0947-IDHRQ,Female,0,0,0,7,1,0,0,0,0,0,1,0,1,80.3,526.7,1,0-12,562.1,75.24,1,0,0,0,0,0,1
7813-TKCVO,Female,0,1,0,20,1,0,0,0,0,0,0,0,0,20.35,393.15,0,13-24,407.0,19.66,0,1,1,0,0,0,1
0128-MKWSG,Female,0,0,1,26,0,0,1,0,0,1,0,1,0,45.8,1147.0,0,25-36,1190.8,44.12,0,0,0,0,0,0,1
3672-YITQD,Male,1,1,0,36,1,1,0,0,0,0,0,1,1,84.1,3021.6,1,25-36,3027.6,83.93,1,0,0,0,0,1,0
4350-ZTLPI,Female,0,1,0,53,1,1,0,1,1,1,1,1,1,108.95,5718.2,0,49+,5774.35,107.89,1,0,1,0,0,0,0
9048-JVYVF,Male,0,0,0,3,1,0,0,0,0,1,1,1,1,69.35,191.35,1,0-12,208.05,63.78,0,0,0,0,0,1,0
0361-HJRDX,Female,0,0,0,68,0,0,1,1,1,1,1,1,0,64.35,4539.6,0,49+,4375.8,66.76,0,0,0,1,1,0,0
5727-MYATE,Male,0,1,1,72,1,1,1,1,1,1,1,1,1,90.8,6397.6,0,49+,6537.6,88.86,0,0,0,1,1,0,0
3823-KYNQY,Male,0,0,0,12,1,1,0,0,0,0,0,0,0,24.95,280.4,0,0-12,299.4,23.37,0,1,1,0,1,0,0
8988-ECPJR,Female,1,1,1,34,1,1,0,1,0,0,0,0,1,79.6,2718.3,1,25-36,2706.4,79.95,1,0,0,0,0,0,1
7570-WELNY,Female,0,1,0,68,1,1,1,1,0,0,0,0,1,84.7,5711.05,0,49+,5759.6,83.99,1,0,0,1,0,0,0
3021-VLNRJ,Female,0,0,1,50,1,0,1,0,1,1,1,0,1,70.8,3478.15,0,49+,3540.0,69.56,0,0,1,0,1,0,0
3776-EKTKM,Female,1,0,0,1,0,0,0,0,0,0,1,0,1,36.45,36.45,1,0-12,36.45,36.45,0,0,0,0,0,1,0
2080-CAZNM,Female,1,0,0,41,1,1,0,1,1,0,1,1,1,104.4,4133.95,0,37-48,4280.4,100.83,1,0,0,0,0,1,0
1028-FFNJK,Male,1,1,0,30,1,1,0,0,0,1,1,1,1,101.5,2917.65,0,25-36,3045.0,97.26,1,0,0,0,0,1,0
6907-FLBER,Male,0,0,0,1,1,1,0,1,0,0,0,0,0,54.3,54.3,0,0-12,54.3,54.3,0,0,0,0,0,1,0
3001-UNBTL,Male,1,1,1,29,1,1,0,0,1,0,1,1,1,103.95,2964.8,0,25-36,3014.55,102.23,1,0,0,0,0,1,0
5982-PSMKW,Female,0,1,1,23,1,1,1,1,1,1,1,1,1,91.1,2198.3,0,13-24,2095.3,95.58,0,0,0,1,1,0,0
3507-GASNP,Male,0,0,1,60,1,0,0,0,0,0,0,0,0,19.95,1189.9,0,49+,1197.0,19.83,0,1,0,1,0,0,1
7096-ZNBZI,Female,0,1,0,72,1,1,0,0,0,0,0,0,0,26.45,1914.5,0,49+,1904.4,26.59,0,1,0,1,1,0,0
1902-XBTFB,Male,0,0,1,22,1,0,0,1,1,0,1,0,1,89.4,2001.5,1,13-24,1966.8,90.98,1,0,0,0,0,1,0
1676-MQAOA,Male,0,0,0,72,1,0,1,1,1,1,1,0,1,75.1,5336.35,0,49+,5407.2,74.12,0,0,0,1,0,0,0
0786-IVLAW,Female,1,0,0,66,1,1,0,1,1,0,1,1,0,108.1,7238.6,0,49+,7134.6,109.68,1,0,1,0,0,0,0
7566-DSRLQ,Female,0,1,0,72,1,1,0,1,1,1,1,1,1,110.15,7998.8,0,49+,7930.8,111.09,1,0,0,1,0,1,0
0643-OKLRP,Female,1,1,0,47,1,1,1,0,0,0,0,0,0,80.35,3825.85,1,37-48,3776.45,81.4,1,0,0,0,0,1,0
7245-JMTTQ,Female,0,0,0,51,1,1,0,1,1,1,1,1,1,111.5,5703.25,0,49+,5686.5,111.83,1,0,1,0,0,1,0
6050-IJRHS,Female,0,1,1,70,1,1,0,1,1,0,1,1,1,106.5,7397.0,0,49+,7455.0,105.67,1,0,1,0,0,1,0
6202-JVYEU,Male,0,0,0,9,1,0,0,0,0,0,0,0,1,19.9,164.6,0,0-12,179.1,18.29,0,1,1,0,0,1,0
8591-TKMZH,Male,0,1,1,59,1,1,1,1,0,1,1,1,1,111.1,6555.2,0,49+,6554.9,111.11,1,0,0,1,0,0,1
0734-OXWBT,Male,0,0,1,3,1,0,0,0,0,1,1,1,0,70.7,225.65,0,0-12,212.1,75.22,0,0,0,0,0,0,1
4282-ACRXS,Male,1,1,0,38,0,0,0,0,0,0,0,0,1,24.85,955.75,0,37-48,944.3,25.15,0,0,0,0,0,1,0
0365-TRTPY,Female,0,0,0,37,1,1,1,1,1,0,0,0,0,91.2,3382.3,0,37-48,3374.4,91.41,1,0,0,0,0,0,0
7349-ALMUX,Male,0,0,0,37,1,0,1,1,1,1,0,0,0,65.6,2313.8,0,37-48,2427.2,62.54,0,0,0,1,0,0,0
9381-NDKME,Female,1,1,0,24,0,0,0,0,1,0,0,1,1,40.65,933.3,1,13-24,975.6,38.89,0,0,0,0,1,0,0
6502-KUGLL,Female,0,1,1,14,1,0,1,1,0,1,0,0,0,59.45,780.85,0,13-24,832.3,55.77,0,0,0,0,0,0,0
1841-YSJGV,Male,0,1,0,72,1,1,1,1,0,1,1,1,1,109.95,7852.4,0,49+,7916.4,109.06,1,0,0,1,1,0,0
2794-XIMMO,Male,0,1,0,53,0,0,0,1,1,1,1,1,1,60.45,3184.25,1,49+,3203.85,60.08,0,0,1,0,0,1,0
8382-SHQEH,Female,0,1,0,8,1,1,0,0,0,0,0,1,1,84.9,764.95,1,0-12,679.2,95.62,1,0,0,0,0,1,0
3511-BFTJW,Male,0,1,1,72,0,0,1,1,1,0,0,0,0,38.5,2763.0,0,49+,2772.0,38.38,0,0,0,1,1,0,0
7668-XCFYV,Female,1,1,0,17,1,1,0,0,0,0,1,1,1,92.55,1614.7,0,13-24,1573.35,94.98,1,0,0,0,0,1,0
2983-ZANRP,Female,0,1,1,2,1,0,0,1,0,0,0,0,1,73.55,145.4,1,0-12,147.1,72.7,1,0,0,0,0,0,0
7845-URHJN,Female,0,1,0,8,1,0,0,0,0,0,0,0,0,20.15,156.25,1,0-12,161.2,19.53,0,1,0,0,0,0,0
3034-ZBEQN,Female,0,1,0,48,0,0,0,1,1,0,0,0,0,34.7,1604.5,1,37-48,1665.6,33.43,0,0,1,0,0,0,1
5018-HEKFO,Female,0,0,0,10,1,1,0,0,0,0,0,0,1,24.5,270.15,0,0-12,245.0,27.01,0,1,0,0,0,0,1
3976-NLDEZ,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,20.6,20.6,0,0-12,20.6,20.6,0,1,0,0,0,0,1
2282-YGNOR,Female,0,0,0,29,1,0,1,0,1,1,0,0,0,58.0,1734.5,0,25-36,1682.0,59.81,0,0,1,0,1,0,0
5336-UFNZP,Female,1,1,1,65,1,1,0,1,1,0,1,1,1,107.45,7047.5,0,49+,6984.25,108.42,1,0,1,0,0,1,0
6854-EXGSF,Female,0,0,0,8,1,1,1,1,1,0,0,0,1,65.5,573.15,0,0-12,524.0,71.64,0,0,0,0,0,0,0
1241-EZFMJ,Male,0,1,0,61,1,1,0,0,0,0,0,0,0,25.45,1538.6,0,49+,1552.45,25.22,0,1,0,1,0,0,0
9233-PSYHO,Female,1,0,0,45,1,1,0,0,1,0,1,1,1,100.15,4459.8,0,37-48,4506.75,99.11,1,0,1,0,0,0,0
5376-PCKNB,Male,0,1,1,72,1,1,0,1,1,0,1,1,1,104.45,7459.0,0,49+,7520.4,103.6,1,0,1,0,1,0,0
8044-BGWPI,Male,0,1,1,12,1,0,0,0,0,0,0,0,1,21.15,306.05,0,0-12,253.8,25.5,0,1,0,0,0,1,0
4060-LDNLU,Male,0,0,0,7,1,1,0,0,0,0,1,1,0,96.2,639.7,0,0-12,673.4,91.39,1,0,0,0,0,1,0
3589-PPVKW,Male,0,0,0,9,1,0,0,0,0,0,0,0,1,44.4,348.15,0,0-12,399.6,38.68,0,0,0,0,0,0,1
8327-LZKAS,Female,1,1,0,43,1,1,0,0,1,1,1,1,1,107.55,4533.9,1,37-48,4624.65,105.44,1,0,1,0,0,1,0
5887-IKKYO,Male,0,1,1,58,1,1,0,0,1,1,0,1,0,94.35,5563.65,0,49+,5472.3,95.92,1,0,0,1,0,0,0
1075-BGWOH,Male,1,1,0,16,1,1,0,0,1,0,1,1,1,98.75,1587.55,1,13-24,1580.0,99.22,1,0,0,0,0,1,0
1755-RMCXH,Male,0,1,1,2,1,0,0,0,0,0,0,0,0,20.3,40.25,0,0-12,40.6,20.12,0,1,0,0,0,0,1
0302-JOIVN,Female,0,1,0,8,1,0,0,1,1,0,1,1,0,101.15,842.9,1,0-12,809.2,105.36,1,0,0,0,0,1,0
3858-XHYJO,Female,0,1,0,40,1,1,1,0,1,0,1,1,0,105.75,4228.55,0,37-48,4230.0,105.71,1,0,1,0,0,0,0
4299-SIMNS,Male,0,0,0,9,1,1,1,0,0,0,0,0,1,81.15,784.45,0,0-12,730.35,87.16,1,0,0,0,0,1,0
7025-IWFHT,Male,0,0,0,41,1,0,0,1,0,1,1,0,1,89.55,3729.75,0,37-48,3671.55,90.97,1,0,1,0,0,1,0
6261-LHRTG,Female,0,0,0,26,1,0,0,1,1,0,0,0,1,54.75,1406.9,0,25-36,1423.5,54.11,0,0,0,0,1,0,0
7841-FCRQD,Female,0,1,0,33,1,0,0,1,0,1,0,0,1,53.75,1857.3,0,25-36,1773.75,56.28,0,0,1,0,1,0,0
2056-EVGZL,Male,0,1,1,68,1,0,0,1,1,1,1,1,0,105.75,7322.5,0,49+,7191.0,107.68,1,0,1,0,1,0,0
8777-MBMTS,Female,1,1,0,65,1,0,0,1,1,1,1,1,1,105.85,6725.5,0,49+,6880.25,103.47,1,0,0,1,1,0,0
7753-USQYQ,Male,0,0,0,55,1,0,0,1,0,1,0,1,1,64.2,3627.3,0,49+,3531.0,65.95,0,0,1,0,0,1,0
5366-IJEQJ,Male,0,0,0,20,1,1,0,0,1,0,1,0,1,88.7,1761.45,1,13-24,1774.0,88.07,1,0,0,0,0,1,0
7661-CPURM,Male,0,0,0,19,1,0,0,0,0,1,0,1,1,87.7,1725.95,0,13-24,1666.3,90.84,1,0,1,0,1,0,0
6233-HXJMX,Female,0,0,0,45,1,1,0,0,1,0,0,1,1,89.3,4192.15,0,37-48,4018.5,93.16,1,0,0,0,1,0,0
5902-WBLSE,Female,0,1,1,70,1,0,0,0,0,0,0,0,1,20.15,1411.2,0,49+,1410.5,20.16,0,1,0,1,1,0,0
1981-INRFU,Female,0,0,0,2,1,0,0,0,0,0,1,0,1,79.75,164.5,1,0-12,159.5,82.25,1,0,0,0,0,1,0
4971-PUYQO,Female,0,0,0,27,1,1,0,0,0,0,1,1,1,94.55,2724.6,1,25-36,2552.85,100.91,1,0,0,0,0,0,1
3239-TPHPZ,Female,0,1,0,12,1,0,0,0,0,0,0,0,1,20.05,264.55,0,0-12,240.6,22.05,0,1,0,1,0,1,0
5115-GZDEL,Male,0,0,1,72,0,0,1,1,1,1,1,1,0,67.2,4671.7,0,49+,4838.4,64.88,0,0,0,1,1,0,0
3338-CVVEH,Male,0,0,0,12,1,1,0,0,0,0,1,1,0,94.55,1173.55,0,0-12,1134.6,97.8,1,0,0,0,0,1,0
8485-GJCDN,Female,1,0,0,5,1,0,0,0,0,0,0,0,1,69.05,318.5,1,0-12,345.25,63.7,1,0,0,0,0,0,1
2615-YVMYX,Male,1,1,0,71,1,1,1,1,1,0,1,1,1,107.5,7713.55,0,49+,7632.5,108.64,1,0,0,0,0,1,0
2851-STERV,Male,1,0,0,35,1,0,0,0,1,1,1,1,1,73.0,2471.25,0,25-36,2555.0,70.61,0,0,1,0,0,1,0
4393-GEADV,Male,0,1,1,70,1,1,1,1,1,1,1,1,0,114.75,7842.3,0,49+,8032.5,112.03,1,0,0,1,1,0,0
8486-AYEQH,Female,0,0,0,31,1,1,0,0,0,0,0,0,1,76.05,2227.8,0,25-36,2357.55,71.86,1,0,0,0,0,1,0
1527-SXDPN,Male,0,1,1,52,1,1,0,0,1,1,0,1,1,96.25,4990.25,1,49+,5005.0,95.97,1,0,0,1,0,0,0
6029-WTIPC,Male,1,0,0,37,1,1,0,0,1,0,1,1,1,101.1,3744.05,1,37-48,3740.7,101.19,1,0,0,0,0,1,0
8634-CILSZ,Male,0,0,0,69,1,1,0,1,0,1,1,1,1,104.7,7220.35,1,49+,7224.3,104.64,1,0,1,0,0,0,0
5419-JKZNQ,Male,1,1,0,30,1,1,0,0,0,0,0,0,0,77.9,2351.45,0,25-36,2337.0,78.38,1,0,0,0,0,0,1
2495-KZNFB,Female,0,0,0,33,1,1,1,0,0,0,0,1,1,90.65,2989.6,0,25-36,2991.45,90.59,1,0,0,0,0,1,0
1409-PHXTF,Male,1,1,0,54,1,1,0,1,1,1,1,1,1,110.45,6077.75,0,49+,5964.3,112.55,1,0,0,1,0,1,0
4560-WQAQW,Female,0,0,0,59,1,1,1,0,0,1,0,1,0,68.7,4070.95,0,49+,4053.3,69.0,0,0,1,0,0,0,0
9591-YVTEB,Male,1,0,0,55,0,0,1,1,0,0,1,0,1,44.85,2479.05,0,49+,2466.75,45.07,0,0,0,0,0,1,0
